"Customer ID","Gender","Age","Country","Membership Reward Status","Neighborhood Type","Income Bracket","Sign-Up Bonus","Membership in Months","ID of Favorite Product","Total Spend","Promotion Purchase Count","Promotion Purchase Indicator"
1041231,"M",61,"DK","Gold","C","7",1,NA,"6b1750c1ec",6107.64,0,0
1043773,"M",63,"DK","None","C","3",1,8,"80c30c05bf",0.01,0,0
1054015,"F",78,"SE","Gold","F","6",1,NA,"b3cc57bed6",7500,0,0
1055682,"M",55,"DK","Gold","B","9",1,NA,"1b7851bc23",5672.31,0,0
1060228,"M",49,"DK","Gold","F","7",1,3,"ea9f8dcaff",10000,0,0
1061348,"M",70,"SE","Bronze","B","13",1,NA,"1528e2416b",2884.96,0,0
1068601,"F",45,"DK","None","D","6",1,NA,"cf1aad96aa",0.01,0,0
1070037,"F",73,"NO","Bronze","F","5",1,32,"fab6302226",600,0,0
1070460,"F",71,"SE","Silver","A","8",1,NA,"d8ad1c89d8",23425,1,1
1072773,"F",52,"SE","Gold","D","14",1,NA,"5d9f0edcf2",7017.55,0,0
1080016,"F",52,"DK","None","D","11",1,NA,"07633cbf37",0.01,0,0
1083767,"F",64,NA,"Bronze","F","9",1,1,"8d2be4c9fe",3000,0,0
1084607,"F",57,"DK","Gold","C","9",1,NA,"88479c83e8",9052.66,0,0
1087452,"F",-1,"DK","Bronze","E","6",1,27,"69701cc32a",2000,0,0
1091085,"M",63,"FI","Gold","D","10",1,4,"e6a484c285",6053.34,0,0
1094955,"F",32,"DK","None","E",".",1,4,"07dd5f7819",0.01,1,1
1097474,"M",39,"FI","None","C","20",1,8,"ac22e3b72a",0.01,2,1
1098918,"F",35,"DK","None","C","7",1,NA,"99daa65486",0.01,1,1
1101579,"F",58,"DK","Bronze","F","8",1,NA,"efff7cd36d",1930,0,0
1103288,"F",40,"DK","None","C","10",1,NA,"815b302aa6",0.01,1,1
1104136,"M",-1,"SE","Bronze","C","13",1,5,"6273a3f89c",980,1,1
1108646,"F",61,"SE","Gold","A","9",1,NA,"5b13762c38",12150,0,0
1111434,"F",70,"FI","Bronze","C","13",1,11,"6b03ccc128",500,0,0
1115014,"F",-1,"DK","Gold","D","12",1,NA,"9c515f74c3",9000,0,0
1117629,"F",-1,"DK","None","D","7",1,8,"a6cb12311a",0.01,0,0
1128353,"F",70,"FI","Bronze","F","5",1,5,"31f8e25e68",3500,0,0
1131451,"F",60,"DK","Gold","A","6",1,4,"2b3af2b24c",10000,0,0
1134051,"F",77,"SE","Bronze","B","14",1,11,"8c5e6ef2ae",4884.25,0,0
1135724,"F",74,"SE","Bronze","E","10",1,12,"7bf13720ee",4500,0,0
1136585,"F",67,"DK","Bronze","D","7",1,NA,"51ef078c2f",3000,0,0
1137492,"M",51,"DK","Gold","D","7",1,NA,"70e3a7bec6",17000,1,1
1138235,"F",37,"DK","Bronze","C","18",1,NA,"b4b38a657e",50.01,3,1
1143662,"M",35,"FI","Gold","F","8",1,NA,"78cb5d6835",5044.46,0,0
1150820,"F",58,"NO","Gold","C","5",1,22,"6893f36e93",6000,0,0
1151037,"F",27,"SE","Bronze","D","6",1,NA,"a7b7b4819f",5,0,0
1154958,"M",72,"SE","Silver","B","5",1,12,"65e01be955",32050,0,0
1156179,"F",70,"SE","Gold","D","9",1,NA,"47c12a49fb",6000,0,0
1162020,"F",-1,"DK","None","F","7",1,2,"a3fa0d3675",0.01,0,0
1164910,"M",51,"FI","None","E","7",1,10,"7388720d26",0.01,0,0
1176846,"F",31,NA,"Bronze","F","9",1,NA,"346c9cd764",1064.45,1,1
1178520,"F",58,"DK","Bronze","F","10",1,8,"1a281681d9",3000.01,0,0
1179462,"F",73,"DK","None","E","10",1,6,"7c7334b5e8",0.01,0,0
1184199,"F",38,"SE","Bronze","F","7",1,NA,"516354b436",4500,0,0
1186671,"F",71,"SE","Bronze","A","7",1,3,"776165390a",2000,1,1
1190369,"M",50,"SE","Bronze","C","22",1,6,"95165e962f",3000,2,1
1191357,"M",-1,"DK","Bronze",NA,"9",1,4,"d65c8b2eaa",2000,0,0
1192051,"F",51,"DK","Bronze","C","6",1,NA,"5b8c3773d9",3500,0,0
1195654,"F",33,"DK","None","D","10",1,NA,"f02263c734",0.01,0,0
1196413,"M",67,"DK","Bronze","A","6",1,NA,"da16490770",5000,0,0
1201212,"M",78,"SE","Bronze","B",".",1,8,"dab8ca558f",3000,0,0
1214039,"F",64,"SE","Gold","A","8",1,NA,"7ea59fdc30",20000,1,1
1214934,"F",50,"SE","Bronze","F","9",1,NA,"afd74fd88b",5000,0,0
1219553,"M",76,"FI","Gold","E","8",1,15,"cacb1f88fe",6000,0,0
1220462,"F",41,"SE","Gold","F","5",1,3,"c510aa7e49",6000,0,0
1225006,"M",50,"NO","None","D","12",1,NA,"79b9b8533a",0.01,1,1
1227807,"F",54,"DE","Gold","A","13",1,30,"3da71ac2a1",12078.35,0,0
1237713,"F",45,"SE","Bronze","B","13",1,NA,"14b9e2666b",3000,0,0
1238604,"F",72,"SE","Bronze","B",".",1,NA,"70d9a9d0d3",50.01,0,0
1245880,"M",41,"FI","None","F","7",1,9,"aa2f703d65",0.01,0,0
1246933,"M",59,"SE","Bronze","B","10",1,2,"ae4daee880",780,0,0
1250647,"M",68,"DK","Bronze","C","9",1,5,"2288f10286",4000,1,1
1260758,"M",66,"NO","Bronze","D","9",1,NA,"ea202f9e80",2000,0,0
1263749,"M",52,"FI","None","B","5",1,11,"197a3be740",0.01,0,0
1265857,"M",73,"DK","Gold",NA,"8",1,NA,"bb172f6a7b",6000,0,0
1275305,"M",45,"FI","Bronze","F","6",1,NA,"82cf1f3767",300,0,0
1276417,"F",48,"SE","None","D","9",1,NA,"32ceedfe9f",0.01,1,1
1277200,"F",60,"SE","None","B","6",1,5,"74b80e2111",0.01,0,0
1285750,"F",57,"SE","None","B",".",1,NA,"59022cbefc",0.01,0,0
1287850,"F",56,"DK","Gold","C","11",1,NA,"31fd027580",6105.32,0,0
1288741,"F",31,"DK","None","E","26",1,NA,"d09a0df25e",0.01,2,1
1289772,"F",-1,"DE","None","D",".",1,4,"37b2fb25db",0.01,1,1
1303252,"M",55,"SE","None","C","9",1,NA,"8a71e1f6cb",0.01,0,0
1311360,"M",61,"DK","Bronze","C","8",1,NA,"5e9157cc63",3250,0,0
1312375,"F",41,"SE","Gold","D",".",1,5,"002dbe94fc",10000,0,0
1314483,"M",68,"SE","Bronze","A","9",1,4,"2d32dac12a",4250,0,0
1317113,"F",47,"SE","None","C","14",1,8,"98ddf1b73a",0.01,0,0
1318845,"F",70,"DK","Bronze","C","3",1,NA,"7d913e5aba",3000,0,0
1322516,"M",40,"SE","Bronze","B","10",1,13,"b59cbc7675",1000,0,0
1329022,"M",57,"DK","None","F","10",1,4,"e2ede7e90f",0.01,0,0
1330489,"F",54,"NO","Bronze","B","11",1,9,"3b9d4c6c0a",360,0,0
1334131,"F",-1,"DK","Bronze","B","2",1,5,"66b226bcd3",3178.9,0,0
1338498,"F",44,"SE","Gold","B","9",1,NA,"308df7d75a",6053.35,0,0
1339389,"M",57,"FI","Bronze","D","6",1,8,"91b45f1b04",0.02,0,0
1343181,"M",-1,"DK","Bronze","C","5",1,8,"41259e7001",50.02,0,0
1347810,"M",60,"NO","Gold","D","9",1,14,"ff8b1d32a1",8000,0,0
1348957,"F",45,"NO","None","F","13",1,NA,"5178367015",0.01,2,1
1349643,"F",40,"SE","None","E","9",1,NA,"d4cf97b23b",0.01,1,1
1352482,"F",22,"FI","Bronze","B","9",1,NA,"61026e3cc5",1000,1,1
1353292,"M",73,"SE","Bronze","A","10",1,27,"04bce7b41a",5000,0,0
1364707,"M",44,"SE","None","C","10",1,5,"63b6ac9263",0.01,0,0
1366874,"M",65,"SE","Bronze","B",".",1,NA,"2cfc0b255f",1526.91,0,0
1372475,"M",50,"DK","None","B","5",1,NA,"8491911e26",0.01,0,0
1379240,"F",76,"SE","Bronze","F","8",1,NA,"9b385190dc",1000,1,1
1390333,"M",61,"SE","None","A",".",1,5,"2eb6b28efb",0.01,0,0
1402684,"F",52,"SE","None","E","7",1,9,"219eeee0cf",0.01,0,0
1403478,"F",48,"DK","Gold","D","9",1,2,"ae2d0e7ac4",6000,0,0
1404458,"M",47,"DK","None","D","9",1,NA,"89a3281924",0.01,0,0
1407228,"F",57,NA,"Bronze","B","7",1,NA,"acd6554a1a",2000,0,0
1408038,"F",61,"FI","Bronze","D","10",1,NA,"5dcbf85de5",3000,1,1
1421123,"M",55,"DE","Bronze","E","8",1,8,"fdb6245624",4000,0,0
1422944,"M",52,"NO","None","F","10",1,5,"fc47980b62",0.01,0,0
1425951,"F",68,"DK","None","F",".",1,NA,"6a76b84737",0.01,0,0
1438069,"F",76,"FI","Gold","C","5",1,NA,"932a53e3cb",6000,1,1
1439030,"M",47,"NO","Bronze","A","11",1,11,"7fc42c0201",1200,0,0
1455486,"M",66,"DK","Gold","E","9",1,2,"b7ebfef3b5",6000,0,0
1467158,"F",60,"DK","Gold","C","12",1,NA,"5a2035b422",9604.34,0,0
1468979,"M",49,"SE","None","C","8",1,20,"4d46226d34",0.01,0,0
1469819,"F",67,"SE","Gold","D","9",1,NA,"e219f9d565",10000,1,1
1470698,"M",53,"SE","Bronze","C","4",1,NA,"cada6c6b62",1070,0,0
1472623,"F",59,"DK","Gold",NA,"3",1,NA,"e641f36890",12000,0,0
1487604,"M",69,"SE","Gold","C","8",1,8,"ce6ded0654",14400,0,0
1488600,"F",27,"SE","None","F","7",1,NA,"969a5862c4",0.01,1,1
1492209,"M",63,"SE","Bronze","B","10",1,NA,"3fae8ef1e7",3000,0,0
1496115,"F",41,"FI","None","D","18",1,NA,"fb5cdcd7c0",0.01,1,1
1504347,"M",36,"DK","Bronze","F",".",1,7,"3ae8a2d845",4035.57,1,1
1509918,"F",64,"SE","Bronze","D","4",1,9,"e0fba13425",420,0,0
1514946,"M",45,"SE","Gold","E","8",1,2,"f986b2bf63",6000,0,0
1515527,"F",46,"SE","None","D","10",1,4,"8f8744f99b",0.01,0,0
1521950,"M",50,"FI","None","B","2",1,5,"b8f4a986f8",0.01,0,0
1522744,"F",75,"DK","None","E","6",1,NA,"a8b68468f7",0.01,0,0
1523775,"M",62,"FI","Gold","B","11",1,10,"032ed3947d",6000,0,0
1524712,"M",64,"FI","Gold","B","13",1,NA,"fea9b3a188",12000,0,0
1529536,"M",39,"SE","Bronze","C",".",1,NA,"0aa14028bc",3850.36,2,1
1533258,"F",25,"DK","Bronze","C","11",1,NA,"3e5f7d2e2a",3000,1,1
1535226,"F",46,"DK","Silver","C","5",1,NA,"ea3eb879de",24878.35,0,0
1539132,"M",39,"FI","None","E","10",1,NA,"8d12bfe21c",0.01,1,1
1540068,"F",56,"SE","Gold","F","6",1,1,"fb8bb5d340",6000,0,0
1543954,"M",56,"FI","Gold","E","6",1,NA,"2a1d06df45",6000,0,0
1544969,"M",62,"NO","Gold","C","6",1,NA,"0c997b3594",18800,0,0
1550918,"M",77,"SE","Gold","F","5",1,NA,"b2613c1eec",9600,0,0
1562843,"F",48,"DK","None","C","6",1,5,"1ca05cc620",0.01,0,0
1587250,"F",29,"FI","Bronze","C","4",1,7,"9a8dd9c862",100,1,1
1589334,"M",63,"DK","None","C","9",1,NA,"39acc0370b",0.01,0,0
1593706,"M",46,"DK","Bronze","D","5",1,5,"0a1c616647",480,0,0
1598333,"M",58,"DK","None","D","9",1,NA,"9c7b2cff84",0.01,1,1
1611844,"F",68,"FI","Bronze","C","12",1,NA,"9b2e38c4b1",2000,0,0
1613685,"F",-1,"SE","Gold","E","10",1,NA,"8c8cb7044b",6053.35,1,1
1617974,"F",36,"SE","Bronze","B","7",1,NA,"2c22fec5ca",3000.01,1,1
1620797,"F",43,"DK","Bronze","E","17",1,6,"15448fbd54",3026.67,2,1
1622692,"M",57,"SE","None","D","6",1,4,"e278b030b0",0.01,0,0
1623494,"M",47,"SE","None","C","8",1,NA,"13dccabd86",0.01,0,0
1625675,"F",45,"SE","None","D","6",1,NA,"62d86c5a7f",0.01,0,0
1642332,"M",64,"DK","Bronze","B","10",1,8,"f0a6147ab1",5000,0,0
1645110,"F",37,"FI","None","B","12",1,5,"01610f337b",0.01,1,1
1652990,"M",57,"FI","Bronze","C","5",1,NA,"87d0fbe04c",4884.25,0,0
1657844,"M",41,"FI","None","D","6",1,5,"8046826b27",0.01,0,0
1665502,"M",44,"DK","Bronze","C","10",1,NA,"e2cc5501c4",500,0,0
1670514,"F",51,"SE","Gold","B","9",1,NA,"b1087a4c4b",7053.34,0,0
1673556,"F",62,"DE","Gold","F","7",1,2,"d7201c8462",6000,0,0
1681265,"F",54,"DK","Bronze","F","18",1,9,"580c70b6b0",970.92,2,1
1691082,"M",57,"SE","Bronze","D","7",1,NA,"3bb12916e7",1500,0,0
1692658,"M",63,"DK","Gold","B","7",1,NA,"217cb9e60c",7500,0,0
1700464,"M",-1,"FI","Bronze","C","8",1,NA,"fae446f30b",600,0,0
1711644,"M",51,"FI","None","D","3",1,5,"69a628ae53",0.01,0,0
1719211,"F",44,"FI","Bronze","E",".",1,NA,"82f84a5860",500,1,1
1731165,"M",74,"DK","Gold","D","11",1,8,"edd81ab8ad",10000.01,0,0
1739360,"M",56,"DE","Bronze","F","8",1,NA,"1be0349a7a",4000,1,1
1741195,"F",33,"DK","None","F","4",1,NA,"0d7f945592",0.01,0,0
1742434,"F",50,"DK","Bronze","B","8",1,5,"b9e9350816",4800,0,0
1745654,"F",59,"FI","None","C",".",1,NA,"fd2fb62543",0.01,1,1
1750860,"M",67,"FI","Bronze","B","11",1,9,"8b67f4e96a",2400,0,0
1762605,"M",72,"FI","Gold","F","7",1,5,"f57a77abf5",6000,0,0
1763474,"M",67,"FI","Gold","B","5",1,NA,"558d67057b",6000,0,0
1764616,"M",28,"NO","Bronze","F","8",1,NA,"cc25649403",68.22,0,0
1765760,"F",65,"FI","Gold","A","9",1,NA,"7a16691e08",6053.35,0,0
1771388,"F",39,"FI","Bronze","C","10",1,NA,"7d37ed3cfa",600,1,1
1772406,"F",59,"DE","Gold","C","11",1,NA,"122cedd7b1",10213.66,0,0
1773372,"M",61,"FI","Bronze","D","13",1,NA,"e48abb0565",3000,0,0
1779664,"F",43,"DK","None",NA,"11",1,9,"8ff7e3c7d4",0.01,1,1
1780778,"M",50,"FI","None","D","10",1,5,"c1568b4a9a",0.01,0,0
1781979,"M",67,"SE","Gold","C","8",1,NA,"5b2968c9d9",5027,0,0
1786164,"M",55,"SE","None","A","9",1,NA,"cf33e39b67",0.01,0,0
1794663,"F",48,"SE","Gold","F","12",1,NA,"42dac91438",6053.35,2,1
1795708,"M",32,"SE","None","F","8",1,7,"37af94e6b7",0.01,1,1
1798863,"F",38,"FI","None","C","13",1,8,"206f723daf",0.01,1,1
1799983,"F",39,"DK","Bronze","F","9",1,NA,"f4fdfdc1f4",2700,1,1
1802194,"M",44,"NO","Gold","E","11",1,3,"7c51505b2b",6000,1,1
1803158,"M",71,"SE","Bronze","D","5",1,NA,"4d1ab81493",2000,0,0
1804170,"F",57,"DK","Gold","D","11",1,6,"7a508d3815",9000,1,1
1805371,"F",34,"DK","Gold","F","5",1,NA,"78a3384a0b",6000,0,0
1815989,"F",56,"FI","None","D","11",1,NA,"a8fa5d24f3",0.01,2,1
1820036,"M",69,"DK","Gold","C","6",1,NA,"d715219b0d",12105.32,0,0
1820974,"M",53,"SE","Bronze","A","11",1,7,"f930688a24",600,0,0
1823981,"F",33,"FI","None","D","10",1,NA,"03ff3d13b4",0.01,1,1
1824880,"M",67,"FI","Bronze","C","6",1,4,"4d4ec57262",1200,0,0
1833588,"F",74,"NO","Bronze","F","8",1,NA,"bd227341d9",2000,0,0
1856197,"F",73,"FI","Gold","F","4",1,20,"3581fa9832",6500,0,0
1857045,"F",37,"SE","None","F","16",1,8,"b17e0cc2b2",0.01,2,1
1860585,"F",60,"DE","Bronze","E","7",1,NA,"b730b196b3",1324.2,1,1
1861670,"F",61,"SE","Gold","C",".",1,2,"bd70b3e441",6000,1,1
1868780,"F",74,"DK","Gold","C","9",1,12,"13218f6add",11605.32,0,0
1872664,"F",49,"DK","None","E","4",1,NA,"ba13c2dea8",0.01,0,0
1873539,"F",49,"SE","None","D","8",1,NA,"0f6e0e0c61",0.01,0,0
1878794,"F",58,"SE","Silver","E","5",1,NA,"4e58a1d847",21000,0,0
1882015,"M",36,"DK","Bronze",NA,".",1,NA,"6b972ae669",4300,0,0
1891499,"F",43,"DK","Bronze","B","8",1,4,"239919acdd",1200,0,0
1893505,"M",76,"SE","Gold","C","5",1,NA,"30e19f182b",6053.35,0,0
1895451,"F",78,"DK","Bronze","A","8",1,NA,"110f839019",3000,1,1
1896628,"F",76,"DK","Gold","D","4",1,6,"adb1772858",6000,0,0
1897829,"F",48,"DK","Bronze","E","15",1,NA,"27ff984658",500,1,1
1898779,"M",68,"FI","None","E","7",1,12,"81f73dc4ca",0.01,0,0
1901788,"M",61,"SE","Silver","A","7",1,NA,"a944d43c2e",28780.41,0,0
1902814,"M",64,"NO","Gold","B","10",1,11,"f82ea75019",5100,0,0
1907808,"M",56,"DK","Bronze","C","7",1,NA,"7b0e858b05",3000,0,0
1916432,"M",39,"SE","Bronze","E","8",1,NA,"7bb1af96cd",5000,0,0
1917439,"F",62,"FI","Gold","D","10",1,NA,"36811f0544",6053.35,0,0
1919512,"F",35,"DK","Bronze","E","11",1,NA,"c0ed795efd",600,1,1
1936239,"F",35,"SE","Bronze","C","8",1,NA,"5a6735b0de",1000,1,1
1938339,"M",55,"SE","None","E","8",1,NA,"5fc6522a7e",0.01,0,0
1939297,"M",47,"FI","Bronze","D","7",1,NA,"a98d4b3a72",1200,0,0
1941658,"M",63,"SE","Silver","B","6",1,NA,"9a04da5acf",30131.68,0,0
1943634,"F",33,"FI","None","C","7",1,NA,"8b67f4e96a",0.01,0,0
1946366,"M",50,"DK","Bronze","F","7",1,1,"0b63800994",4198,0,0
1952552,"M",57,"NO","Bronze","F","12",1,NA,"b86144588a",1000,0,0
1953516,"M",42,"FI","None","C","8",1,5,"863c668f57",0.01,0,0
1954504,"F",45,"DK","Bronze","C","11",1,NA,"f5645aa9d8",720,0,0
1976389,"F",49,"DK","Bronze","F","6",1,NA,"f2199dc02c",920,1,1
1978349,"M",70,"NO","Bronze","C","9",1,NA,"d061431590",3000,0,0
1979671,"F",39,"FI","None","B","6",1,7,"494367ba2a",0.01,1,1
1983636,"F",37,"DK","Bronze","E","9",1,NA,"8fa8c0327b",420,1,1
1986597,"F",62,"NO","Bronze","A","8",1,NA,"f29328dab8",3750,0,0
1988824,"M",67,NA,"Gold","B","9",1,1,"533cd29dd6",6000,0,0
1991744,"F",59,"SE","Gold","B","9",1,NA,"fe3a1ba71c",7400,0,0
1996495,"M",52,"SE","Bronze","D","15",1,NA,"f3f57a0ba0",3000,1,1
2009935,"M",50,"SE","Bronze","D","9",1,9,"c685d8fb40",1200,0,0
2015668,"F",35,"SE","Bronze","C","7",1,1,"d84afc5d19",500,1,1
2022370,"F",39,"DK","None","F","12",1,NA,"e73d153abf",0.01,1,1
2024128,"F",68,NA,"Gold","E","12",1,NA,"8e51c0b1f1",18678.76,1,1
2034743,"F",38,"DK","None",NA,"19",1,NA,"6b95b4763e",0.01,3,1
2035618,"F",32,"DK","None","A","11",1,5,"639f4e4715",0.01,0,0
2038765,"F",30,"FI","None","F","7",1,4,"6e25feeeb9",0.01,1,1
2044978,"F",59,"FI","None","C","10",1,NA,"79b9b8533a",0.01,1,1
2046008,"M",53,"SE","Gold","E","8",1,NA,"34470f621b",6000,0,0
2053047,"M",53,"FI","Bronze","C","14",1,5,"df47015e0b",480,2,1
2056623,"F",53,"DK","None","F","12",1,NA,"ef5411d1c5",0.01,0,0
2063115,"F",53,"DK","None","F","13",1,NA,"854ca233c0",0.01,1,1
2069148,"M",48,"DE","None","F","7",1,7,"86d6edb425",0.01,0,0
2080303,"F",61,"FI","None","C","11",1,NA,"58b1060bec",0.01,1,1
2088991,"F",73,"SE","Bronze",NA,".",1,9,"0e0b377a0e",2500,1,1
2094428,"F",76,"DK","Bronze","F","14",1,9,"dfa03559bd",500,1,1
2095491,"F",44,"FI","None","C","11",1,NA,"4276d0b5c6",0.01,1,1
2107996,"F",39,"SE","Silver","A","9",1,NA,"b1679f0dcd",30649.41,1,1
2109565,"F",35,"SE","None","F","6",1,NA,"6965a03e24",0.01,0,0
2115328,"F",63,"FI","Gold","B","11",1,12,"f67a37feea",19000,0,0
2124033,"F",62,"DK","Gold","F","11",1,2,"f462c4748b",12000,0,0
2125013,"F",50,"NO","None","E","9",1,8,"873c7bd102",0.01,0,0
2138107,"F",34,"FI","None","E","12",1,NA,"4629e8fbb5",0.01,1,1
2139995,"M",69,"NO","None","B","8",1,NA,"112bc43b10",0.01,0,0
2161567,"F",-1,"SE","None","A","9",1,7,"3303346f81",0.01,1,1
2176327,"F",30,"SE","Bronze","F","22",1,NA,"76488955bc",1750,3,1
2180774,"F",44,"FI","None","C","10",1,NA,"32e4b5a1dc",0.01,0,0
2196948,"M",79,"SE","Bronze","C","9",1,NA,"7a859a2472",4000,0,0
2200279,"M",40,"DK","None","C","7",1,4,"c2f6b6ab41",0.01,0,0
2201399,"M",43,"DK","None","B","7",1,NA,"54ef85eb8e",0.01,1,1
2206358,"F",25,"SE","Bronze","F","11",1,1,"1c018e98a0",2400,1,1
2219816,"M",57,"DK","Bronze","D","5",1,4,"8cb688a60f",3000,0,0
2222930,"F",23,"FI","Bronze","A","7",1,5,"311be9eedf",1000,1,1
2227312,"M",58,"FI","None","A","5",1,NA,"d3d78a2c7f",0.01,0,0
2229757,"F",-1,"SE","None","B","12",1,5,"25e7e5e991",0.01,1,1
2233118,"M",57,"SE","Silver","A","8",1,NA,"75d1a5ddb0",25000,0,0
2235056,"M",35,"SE","None","C","10",1,NA,"7f4c0416b1",0.01,1,1
2238446,"F",42,NA,"None","F","8",1,5,"7dc2776d8e",0.01,0,0
2242419,"F",33,"SE","None","E","12",1,NA,"76c7d4c2f1",0.01,1,1
2245329,"F",46,"SE","Bronze","F","9",1,2,"8b1f014898",5000,0,0
2250233,"F",-1,"FI","None","C","12",1,4,"d6510c8c3c",0.01,0,0
2252104,"F",43,"SE","None","C","12",1,9,"ed76936fe3",0.01,1,1
2262231,"M",33,"SE","Bronze","C","17",1,NA,"2e98082852",5000,0,0
2263890,"M",71,"NO","Gold","F","6",1,NA,"f587f8125e",12000,0,0
2272474,"F",35,"NO","None","E","14",1,NA,"7c9ae9f99c",0.01,1,1
2275317,"M",54,"DK","Bronze","C","7",1,11,"bfe34d0f8d",4500,0,0
2281147,"F",66,"NO","Bronze","D","13",1,NA,"33ca15d3ea",2000,1,1
2284065,"F",37,"SE","None","F","16",1,NA,"432fa319ab",0.01,1,1
2303191,"M",58,"FI","Bronze","A","3",1,NA,"3a96ae507a",3000,0,0
2303523,"M",49,"SE","None","A","10",1,NA,"d31e5e86d8",0.01,0,0
2327007,"M",45,"DK","None","E","8",1,NA,"ddb9106a78",0.01,0,0
2330202,"F",36,"DK","None","D","8",1,NA,"873c7bd102",0.01,1,1
2331160,"F",37,"SE","None","D",".",1,5,"fe8bad8afb",0.01,0,0
2332280,"M",71,"FI","Gold","F","4",1,15,"1d52cbc3aa",10500,0,0
2334992,"F",54,"SE","Bronze","B","10",1,NA,"054615bc23",2000,1,1
2335131,"M",55,"DK","None","F","8",1,9,"13ba321d1b",0.01,0,0
2337916,"F",72,"SE","Silver","C","7",1,8,"21e9d5e3d1",26053.35,0,0
2344521,"M",40,"FI","None","F","7",1,NA,"f0a6147ab1",0.01,0,0
2345242,"F",55,"DK","None","C","3",1,5,"6f94b90c67",0.01,0,0
2350696,"M",57,"FI","Bronze","C","5",1,NA,"aafebb37a4",5000,0,0
2353571,"F",63,"FI","None","B","10",1,NA,"f197c44837",0.01,0,0
2357844,"M",53,"NO","Bronze","D","10",1,NA,"3e437a3e8f",1500,0,0
2360020,"M",70,"DK","Silver","F","14",1,NA,"bd9f809bb7",20294.5,0,0
2365723,"M",56,"SE","Gold","F","14",1,NA,"d6cffe3202",6000,0,0
2372991,"F",49,"DK","Gold",NA,"12",1,NA,"dbd0636bc1",14000,0,0
2373998,"M",70,"DK","Silver","C","12",1,NA,"3dee96545a",29374.72,1,1
2384248,"F",77,"FI","Gold","D","3",1,NA,"0622a8c53d",15053.82,0,0
2387123,"M",63,"DK","Gold","A","6",1,NA,"be0690fa96",18000,0,0
2388995,"F",54,"SE","Bronze","A",".",1,NA,"eb6f2e6a2b",4884.25,0,0
2390949,"F",68,"SE","Gold","A","6",1,5,"e73998b208",19411.22,0,0
2393670,"F",-1,"FI","Bronze","D","6",1,NA,"1a27f0910f",1000,0,0
2395363,"M",48,"FI","None","D","5",1,NA,"c66987ccf7",0.01,0,0
2397285,"F",68,"FI","Bronze","C","5",1,9,"87f352a897",1500,0,0
2400227,"M",49,"DK","None","F","7",1,5,"a495447bc1",0.01,0,0
2405253,"M",73,"FI","Bronze","C","7",1,4,"2d171f82fa",2000,1,1
2420252,"F",59,"SE","Gold","C","10",1,NA,"8ccfce75c7",6000,1,1
2423170,"F",67,"DK","Gold","F","11",1,2,"338c8757f3",6000,1,1
2428547,"F",56,"DK","Gold","B","10",1,NA,"fb7ed4f4d3",9000,0,0
2428563,"F",56,"DK","Silver","C","7",1,NA,"8092bc7c80",20383.7,0,0
2433648,"M",31,"SE","None","E",".",1,NA,"1ae7559515",0.01,0,0
2437015,"F",-1,"DE","None","C","10",1,9,"88e2ad4203",0.01,0,0
2443090,"F",69,"NO","Bronze","A","9",1,18,"327bc7bf15",5000,0,0
2444100,"M",75,"SE","Gold","C","8",1,NA,"df77290e81",8000,0,0
2445271,"M",42,"SE","None","C","13",1,NA,"242f3fe311",0.01,1,1
2449706,"M",42,"DK","Bronze","E","13",1,8,"60d4538760",0.02,1,1
2452650,"M",50,"DK","Bronze","F","6",1,6,"e8444fa7e3",1000,0,0
2469219,"M",51,"SE","None","D","7",1,5,"7a757c8952",0.01,0,0
2488981,"F",25,"FI","Gold","A","12",1,2,"8d12bfe21c",6000,1,1
2502917,"F",50,"DE","Bronze","F","10",1,NA,"93ec77afad",3000,0,0
2510294,"F",36,NA,"None",NA,"8",1,NA,"587770febb",0.01,0,0
2513684,"F",64,"DK","Bronze","B","9",1,NA,"d690d58a55",300,1,1
2565641,"M",55,"DK","Bronze","E","7",1,8,"f211db5bab",3000,0,0
2681226,"F",61,"SE","Gold","B","15",1,NA,"a552610e34",7500,0,0
2744937,"M",67,"FI","Gold","F","11",1,NA,"d748aa90c0",9000,0,0
2750171,"M",37,"SE","None","B","10",1,NA,"12ebf31838",0.01,0,0
2752220,"F",55,"NO","Bronze","D","9",1,4,"ba43971e13",2000,0,0
2759365,"F",67,"SE","Bronze","B","10",1,8,"18a8bba2e1",3000,0,0
2760185,"M",-1,"SE","Bronze","C","8",1,4,"151a221809",5000,0,0
2765551,"F",43,"DK","None","E","12",1,5,"17a773b8ba",0.01,0,0
2786591,"F",45,"SE","Gold","E","5",1,3,"29649f16a4",19465.7,0,0
2789434,"F",-1,"SE","Bronze","C","9",1,2,"05f27cd052",5000,0,0
2789647,"F",75,"SE","Silver","E","12",1,NA,"1303957721",24106.7,1,1
2791471,"M",52,"DK","Bronze","D","5",1,NA,"197b05ed60",100,0,0
2792567,"M",56,"FI","Gold","D","10",1,1,"8ae278784d",6000,1,1
2804328,"F",52,"SE","Gold","B",".",1,NA,"856b9a4224",7100,0,0
2805332,"F",61,"SE","None","D","7",1,NA,"dc118a209a",0.01,0,0
2838230,"M",49,"FI","None","F","7",1,NA,"4ee451277c",0.01,0,0
2840502,"F",63,"DK","Gold",NA,"8",1,NA,"5035526ba1",7000,0,0
